graph_id,n_nodes,n_edges,neato_xing,diff_gd_xing,rl_xing
10267,95,125,79,51,44
10268,97,134,87,60,58
10269,99,138,133,87,77
10270,93,134,152,95,86
10271,100,132,105,67,61
10273,97,136,124,84,80
10274,99,132,90,55,41
10275,97,147,169,113,98
10276,41,55,18,12,11
10277,35,45,4,0,0
10278,40,55,23,8,6
10279,32,37,3,2,1
10280,37,48,9,6,6
10281,34,42,2,0,0
10282,40,59,21,11,10
10283,92,131,129,79,70
10284,36,48,2,1,1
10285,39,59,24,17,16
10286,97,130,103,60,58
10287,92,111,27,17,15
10288,95,140,170,118,100
10289,99,125,67,49,47
10290,95,125,88,45,41
10291,93,137,107,68,61
10292,100,140,148,84,70
10293,99,135,83,56,49
10294,100,134,67,46,43
10295,95,131,150,91,76
10296,100,130,65,44,44
10297,98,142,172,94,83
10298,97,143,163,106,99
10299,94,132,114,74,67
10300,94,119,40,25,23
10301,94,133,129,82,71
10302,96,130,98,57,51
10303,96,142,198,119,105
10304,94,112,16,9,9
10305,100,140,88,74,71
10306,95,129,86,59,52
10307,99,125,38,29,27
10308,96,125,71,44,43
10309,94,132,139,72,62
10310,93,117,63,45,44
10311,91,112,39,28,27
10312,91,116,49,28,23
10313,94,118,47,30,29
10314,96,124,85,51,46
10315,98,127,55,38,30
10316,100,134,81,49,44
10317,91,123,69,43,37
10318,98,137,117,83,77
10319,92,124,88,54,49
10320,95,130,98,59,52
10321,97,134,112,73,63
10322,97,133,89,56,48
10323,97,128,75,49,43
10324,99,118,24,14,11
10325,96,141,191,123,109
10326,93,127,71,42,40
10327,97,140,155,83,73
10328,92,111,17,11,9
10329,97,135,93,61,57
10330,96,124,74,51,44
10331,100,134,86,54,48
10332,94,128,126,58,53
10333,33,36,1,1,1
10334,94,123,48,32,28
10335,40,51,14,5,5
10336,37,46,10,5,3
10337,36,40,3,1,1
10338,33,42,2,0,0
10339,95,138,167,103,93
10340,33,37,0,0,0
10341,41,50,7,5,3
10342,37,47,10,3,3
10343,94,118,28,15,15
10344,100,130,64,36,32
10345,95,130,102,50,38
10346,97,137,126,81,72
10348,99,131,95,52,50
10349,94,128,91,57,48
10350,96,125,57,41,38
10351,97,140,110,65,56
10352,95,123,43,31,27
10353,99,140,145,94,83
10354,99,150,209,140,128
10355,94,119,49,36,31
10356,97,127,64,26,22
10357,94,126,80,47,34
10358,95,135,138,81,62
10359,95,139,161,117,107
10360,93,118,49,30,28
10361,97,132,109,62,58
10362,94,136,144,72,63
10363,98,125,40,32,29
10364,100,121,37,22,20
10365,97,137,110,72,58
10366,99,134,93,63,61
10367,96,129,83,66,60
10368,96,124,50,32,31
10369,100,138,143,97,88
10370,98,127,80,54,51
10371,95,125,66,34,32
10372,100,127,61,27,23
10373,94,122,48,24,20
10374,97,126,67,46,41
10376,92,125,78,49,45
10377,94,129,91,64,54
10378,100,122,35,26,19
10379,95,132,99,63,53
10380,98,135,138,72,64
10381,99,128,115,50,44
10382,94,139,182,105,92
10383,99,136,127,77,66
10384,99,124,42,30,28
10385,94,128,113,74,67
10386,99,132,85,49,39
10387,97,137,126,65,61
10388,95,136,140,104,94
10389,94,131,77,51,51
10390,95,131,93,54,42
10391,94,129,76,50,49
10392,94,132,106,63,60
10393,96,139,108,77,68
10394,100,127,58,30,25
10395,36,44,6,4,3
10396,33,38,6,4,2
10397,36,46,6,5,5
10398,35,40,1,1,1
10399,33,43,6,0,0
10400,33,38,0,0,0
10401,38,48,10,6,4
10402,40,47,2,1,1
10403,38,53,33,10,10
10404,97,130,75,53,50
10405,97,145,201,142,134
10406,97,124,59,42,34
10407,93,121,46,25,21
10408,93,123,85,55,47
10409,96,138,116,80,66
10410,93,124,69,46,43
10411,98,130,77,48,42
10412,94,126,98,69,58
10413,93,129,115,66,56
10414,98,132,110,58,52
10415,94,132,103,64,54
10416,96,138,115,77,67
10417,95,128,87,60,51
10418,100,141,121,72,63
10419,91,132,113,78,64
10420,97,148,165,112,102
10421,99,139,167,92,76
10422,97,132,120,74,62
10424,93,120,54,33,31
10425,93,122,50,23,21
10426,100,138,95,64,53
10427,95,126,103,66,51
10428,35,42,4,2,2
10429,100,132,87,46,37
10430,95,120,49,26,24
10431,95,132,116,66,59
10432,99,146,192,118,102
10433,97,128,96,54,39
10434,98,140,155,87,75
10435,96,123,61,35,34
10436,95,145,186,134,128
10437,97,124,69,46,36
10438,97,128,81,49,43
10439,96,130,75,51,46
10440,93,123,87,48,44
10441,98,137,114,72,68
10442,97,125,49,36,34
10443,98,125,53,36,28
10444,100,136,131,82,71
10445,94,140,141,102,89
10446,95,153,266,167,152
10447,99,129,82,44,35
10448,98,124,44,32,28
10449,96,126,73,46,39
10450,36,46,13,8,7
10451,95,132,117,56,52
10452,94,138,136,87,76
10453,97,136,89,51,45
10454,33,42,11,4,4
10455,38,42,3,1,1
10456,33,38,2,0,0
10457,36,45,5,2,2
10458,31,36,1,1,1
10459,37,46,5,2,2
10460,36,39,3,1,1
10461,36,45,5,2,2
10462,36,40,0,0,0
10463,36,50,20,12,11
10464,96,119,14,11,9
10465,96,129,93,61,56
10466,94,121,69,33,33
10467,100,138,136,79,75
10468,99,129,41,24,19
10469,100,148,188,104,89
10470,92,135,143,88,80
10471,94,125,54,30,26
10472,32,37,1,1,1
10473,95,125,63,50,39
10474,94,142,173,118,105
10475,98,125,59,37,34
10476,95,116,49,31,31
10477,91,108,35,24,22
10478,94,122,48,31,19
10479,98,130,99,61,53
10480,95,124,70,45,38
10481,95,120,59,25,25
10482,94,122,62,43,40
10483,34,45,10,5,3
10484,99,147,178,123,110
10485,94,125,70,41,36
10486,97,125,53,34,34
10487,95,121,63,31,30
10488,98,145,182,111,96
10489,95,138,135,77,74
10490,99,134,104,60,54
10491,97,137,117,65,58
10492,96,153,231,140,119
10493,94,119,49,25,24
10494,40,50,14,4,4
10495,97,131,92,66,55
10496,98,137,127,69,60
10497,95,125,67,40,35
10498,99,129,74,55,51
10499,96,125,65,48,41
10500,91,120,72,35,34
10501,96,138,125,80,69
10502,91,136,147,85,70
10503,100,132,62,35,30
10504,100,129,69,36,33
10505,39,52,13,7,7
10506,98,134,91,52,43
10507,93,128,91,57,55
10508,100,143,130,83,75
10509,32,38,5,2,2
10510,35,42,3,1,1
10511,34,41,12,3,3
10512,36,42,5,3,3
10513,37,47,10,5,5
10514,39,49,13,7,7
10515,39,54,16,9,8
10516,94,138,133,87,78
10517,93,133,131,75,66
10518,94,133,128,83,77
10519,98,130,111,66,60
10520,99,131,95,51,46
10522,99,136,119,63,54
10523,97,139,128,91,84
10524,97,119,42,26,22
10525,100,128,30,22,22
10526,97,133,74,52,50
10527,93,133,124,88,81
10528,98,134,85,63,57
10529,98,131,74,52,45
10530,100,130,74,48,38
10531,96,123,48,35,33
10532,99,135,107,60,55
10533,100,135,73,49,41
10534,100,141,132,88,82
10535,100,123,46,29,24
10536,99,142,155,99,84
10537,95,138,127,81,77
10538,100,141,134,92,74
10540,97,121,75,51,42
10541,93,124,73,50,43
10542,100,133,99,60,50
10543,95,125,52,36,32
10544,93,120,58,32,30
10545,93,121,48,28,28
10546,98,126,64,52,42
10547,94,137,145,81,70
10548,94,134,122,88,68
10549,99,140,140,90,83
10550,100,124,58,33,31
10551,90,119,40,29,24
10552,96,144,189,103,85
10553,98,117,25,16,16
10554,93,110,23,14,12
10555,98,130,107,48,41
10556,100,130,77,59,55
10557,98,129,103,60,42
10558,97,131,88,51,40
10559,98,131,93,52,47
10560,95,137,160,90,83
10561,97,129,55,31,29
10562,33,39,4,4,4
10563,41,48,5,2,1
10564,37,47,12,8,7
10565,32,40,4,3,3
10566,36,48,16,4,4
10567,38,47,3,2,1
10568,39,56,12,2,2
10569,36,47,9,7,7
10570,95,120,39,31,25
10571,93,129,77,47,45
10572,92,133,129,84,78
10573,93,124,60,41,32
10574,94,128,109,61,55
10575,99,137,123,70,65
10577,100,135,94,57,52
10578,96,139,117,73,63
10579,96,119,69,34,33
10580,98,134,101,66,56
10581,98,128,73,45,43
10582,94,126,94,45,37
10583,94,124,54,44,38
10584,100,129,64,32,29
10585,93,135,143,82,74
10586,100,137,103,65,53
10587,94,119,48,36,33
10588,93,128,73,47,39
10589,93,136,118,83,74
10590,96,118,28,24,22
10591,99,119,31,18,18
10592,98,140,114,67,60
10593,98,130,98,64,52
10594,94,132,99,68,56
10595,95,121,96,53,49
10596,99,140,157,79,74
10597,95,117,44,23,23
10598,99,130,66,44,39
10599,97,124,46,26,24
10600,93,132,113,82,75
10601,93,128,85,60,56
10602,94,113,26,16,15
10603,100,136,114,59,49
10605,99,127,85,54,43
10606,94,127,79,40,37
10607,94,128,67,47,46
10608,93,138,163,115,96
10609,100,132,80,44,38
10610,95,131,114,71,60
10611,94,122,34,18,16
10612,94,121,46,25,23
10613,96,131,109,69,52
10614,92,129,125,89,77
10615,40,50,6,3,3
10616,96,130,95,57,53
10617,34,45,12,5,4
10618,38,54,24,17,15
10619,36,41,0,0,0
10620,35,41,0,0,0
10621,37,49,11,3,3
10622,39,54,23,12,10
10623,98,130,95,62,57
10624,91,138,175,128,107
10625,100,128,55,29,25
10626,100,139,141,78,72
10627,96,133,98,60,58
10628,96,124,69,43,35
10629,100,131,61,39,34
10630,94,142,128,73,68
10631,98,132,93,61,56
10632,100,147,142,87,83
10633,100,138,133,88,78
10634,96,137,151,87,80
10635,95,137,131,92,90
10636,95,135,120,77,69
10637,94,139,175,122,118
10638,100,141,134,78,76
10639,91,120,80,49,46
10640,94,122,84,59,49
10641,99,131,87,43,36
10642,90,118,69,48,41
10643,94,118,53,32,30
10644,100,145,138,78,70
10645,95,124,82,51,48
10646,100,154,230,148,124
10647,98,132,67,48,43
10648,98,145,199,129,116
10649,95,125,87,59,52
10650,98,141,135,74,65
10651,90,120,43,32,30
10652,100,141,136,93,80
10653,100,141,130,80,71
10654,96,129,82,51,42
10655,34,40,2,0,0
10656,98,125,67,32,25
10657,39,50,9,7,7
10658,35,41,5,2,2
10659,38,57,18,10,8
10660,37,49,11,9,9
10661,95,128,87,53,45
10662,100,136,124,77,67
10663,99,137,117,77,67
10665,100,127,69,51,43
10666,98,128,85,47,41
10667,98,128,86,49,47
10668,99,128,67,50,40
10669,93,130,108,63,58
10670,100,136,137,88,76
10671,100,144,148,101,89
10672,98,132,137,77,69
10673,93,120,51,34,31
10674,99,145,134,75,68
10675,95,131,87,58,53
10676,100,136,99,49,42
10677,95,122,89,49,44
10678,98,125,48,28,25
10679,100,129,50,36,31
10680,95,126,97,51,46
10681,93,124,67,40,39
10682,98,128,74,47,37
10683,97,124,51,34,27
10684,95,126,80,55,49
10685,98,144,168,104,101
10686,96,123,48,23,19
10687,96,134,72,49,45
10688,95,137,162,100,83
10689,98,140,129,58,48
10690,96,116,42,31,25
10691,95,123,66,37,33
10692,92,121,55,38,36
10693,98,150,220,123,114
10694,96,137,119,92,84
10695,98,138,143,85,80
10696,99,138,129,87,81
10697,95,123,66,41,38
10698,95,137,142,90,80
10699,98,123,70,33,30
10700,98,139,138,74,66
10701,99,120,30,18,17
10702,33,41,5,3,1
10703,95,126,52,36,31
10704,37,44,8,5,4
10705,97,133,104,63,55
10706,37,47,7,1,1
10707,33,37,1,1,1
10708,35,46,8,7,5
10709,98,134,101,63,57
10710,93,118,51,33,32
10711,93,123,67,47,42
10712,98,141,143,87,79
10713,92,136,138,83,77
10714,99,137,128,96,87
10715,92,118,35,20,20
10716,97,127,56,35,34
10717,96,127,75,52,42
10718,98,120,39,20,19
10719,96,133,111,67,59
10720,96,127,80,43,38
10721,96,125,61,32,29
10722,96,139,134,97,90
10723,96,112,35,18,13
10724,92,120,36,25,24
10725,99,129,86,45,41
10726,99,140,113,71,69
10727,94,131,129,79,71
10728,34,40,5,2,2
10729,36,46,11,5,5
10730,38,48,5,4,3
10731,32,35,1,0,0
10732,33,37,0,0,0
10733,39,53,11,6,5
10734,37,51,11,7,5
10735,99,136,132,83,70
10736,99,137,101,66,58
10737,99,142,176,97,80
10738,96,124,76,44,41
10739,93,113,36,21,17
10740,92,117,33,23,23
10741,92,132,150,90,82
10742,99,130,71,50,43
10743,96,118,47,32,29
10744,96,129,106,57,51
10745,31,36,5,2,2
10746,36,42,6,1,1
10747,38,44,4,2,2
10748,39,58,38,13,12
10749,32,39,8,4,4
10750,100,135,118,64,55
10751,36,48,13,6,6
10752,35,42,4,3,1
10753,33,42,2,0,0
10754,35,42,2,0,0
10755,41,56,19,11,9
10756,42,55,11,7,7
10757,96,134,83,69,65
10758,96,142,156,89,80
10759,96,122,63,32,28
10760,96,145,182,109,94
10761,95,117,68,39,36
10762,99,133,117,70,65
10763,92,129,102,67,63
10764,96,131,108,71,70
10765,92,119,39,26,23
10766,33,38,2,1,1
10767,38,50,8,6,4
10768,35,49,12,7,5
10769,36,48,2,1,1
10770,35,46,8,6,6
10771,92,127,102,74,69
10772,100,156,264,164,157
10773,93,126,101,57,50
10774,93,127,89,65,57
10775,94,124,56,34,30
10776,96,117,29,20,16
10777,100,133,89,55,46
10778,100,128,70,50,45
10779,96,125,78,31,26
10780,99,149,165,117,100
10781,100,142,128,74,68
10782,95,127,93,60,53
10784,98,126,66,42,41
10785,94,134,120,58,52
10786,100,131,64,32,31
10787,95,121,51,36,30
10788,98,132,101,59,55
10789,91,133,117,70,61
10790,98,125,70,39,31
10791,34,35,0,0,0
10792,98,137,117,84,73
10793,95,135,90,66,60
10794,100,130,86,56,52
10795,32,35,1,1,1
10796,33,38,1,0,0
10797,94,125,56,41,37
10798,37,47,6,3,3
10799,34,39,3,3,2
10800,37,45,7,6,3
10801,35,39,2,1,1
10802,37,48,3,2,2
10803,99,132,87,65,58
10804,35,46,8,7,5
10805,98,135,106,66,63
10806,97,139,148,91,78
10807,95,140,162,105,89
10808,98,136,105,67,61
10809,99,131,98,63,61
10810,97,144,179,122,94
10811,96,142,172,109,95
10812,98,128,71,40,35
10813,93,126,91,62,59
10814,98,141,166,99,81
10815,97,126,67,30,25
10816,93,119,48,31,31
10817,96,126,71,41,34
10818,97,128,50,34,31
10819,95,122,81,55,48
10820,100,141,129,93,79
10821,96,115,33,25,23
10822,97,134,121,79,71
10823,96,129,100,59,54
10824,92,116,37,24,24
10825,98,138,144,91,79
10826,93,125,95,54,45
10827,99,135,68,51,45
10828,97,135,88,67,63
10829,97,136,99,63,50
10830,92,129,86,49,37
10831,98,146,145,93,79
10832,94,142,168,108,98
10833,98,132,98,63,58
10834,93,133,141,82,76
10835,39,45,9,1,1
10836,97,139,125,66,55
10837,95,125,43,27,22
10838,37,45,5,3,2
10839,32,36,1,1,1
10840,36,50,18,8,8
10841,35,45,9,4,4
10842,33,42,2,0,0
10843,34,39,3,0,0
10844,39,49,13,6,6
10845,41,53,16,11,9
10846,40,59,27,19,17
10847,93,115,34,24,21
10848,94,119,32,21,18
10849,95,138,134,81,68
10850,94,129,75,48,42
10851,95,134,116,75,63
10852,94,110,43,18,17
10853,92,113,27,20,19
10854,99,135,121,63,58
10855,96,113,19,13,11
10856,91,119,85,51,45
10857,95,126,93,57,51
10858,93,118,35,21,18
10859,97,137,141,79,69
10860,93,138,159,100,93
10861,100,138,126,77,70
10862,98,136,115,75,68
10863,94,126,62,49,45
10864,99,140,125,86,70
10865,100,141,156,87,79
10866,98,135,112,79,68
10867,95,135,117,82,74
10868,96,117,35,22,20
10869,96,135,125,89,78
10870,94,129,100,61,53
10871,95,125,64,35,29
10872,93,115,27,17,16
10873,97,131,104,57,49
10874,94,122,65,39,36
10875,97,122,47,28,20
10876,98,140,133,99,93
10877,97,124,48,34,25
10878,94,138,134,97,86
10879,92,124,92,56,49
10880,95,119,57,26,24
10881,97,130,93,56,47
10882,95,136,178,89,71
10883,93,136,106,72,67
10884,93,122,64,31,24
10885,98,124,74,44,39
10886,97,130,64,37,31
10887,31,36,1,1,1
10888,35,46,8,7,5
10889,36,42,1,1,1
10890,34,39,0,0,0
10891,95,118,43,28,26
10892,37,48,10,6,5
10893,92,129,135,84,71
10894,97,135,139,66,60
10895,98,130,64,40,38
10896,96,115,36,26,22
10897,95,121,42,19,18
10898,95,136,128,75,70
10899,96,121,38,26,22
10900,93,131,88,61,59
10901,94,132,100,67,60
10902,33,42,12,7,7
10903,93,134,138,94,83
10904,94,129,76,51,42
10905,97,138,145,100,86
10906,97,116,38,20,20
10907,99,137,120,70,64
10908,98,135,117,69,58
10909,96,124,74,27,24
10910,94,118,38,11,10
10911,100,135,110,60,55
10912,92,126,89,51,50
10913,97,130,43,35,35
10914,96,127,80,42,36
10915,97,134,123,77,67
10916,95,118,54,32,32
10917,94,132,101,50,43
10918,98,140,149,93,79
10919,97,136,107,74,66
10920,95,122,61,39,38
10921,97,130,87,50,41
10922,100,130,50,36,35
10923,97,133,116,70,57
10924,98,129,60,43,41
10925,95,127,83,58,47
10926,99,139,122,82,76
10927,95,132,96,51,47
10928,100,140,104,72,55
10929,94,130,104,72,67
10930,100,130,83,50,49
10931,94,117,35,19,14
10932,94,124,54,41,38
10933,94,128,109,67,59
10934,95,131,122,64,48
10935,94,127,75,56,50
10936,98,124,55,31,29
10937,100,136,97,68,58
10938,33,36,1,0,0
10939,33,38,3,0,0
10940,39,47,10,4,3
10941,37,49,7,3,3
10942,35,46,8,6,6
10943,95,138,125,97,80
10944,96,127,86,53,47
10945,98,142,146,89,73
10946,92,120,52,38,34
10947,97,128,76,46,39
10948,98,130,84,44,38
10949,95,135,115,89,79
10950,97,143,183,99,88
10951,97,122,56,36,29
10952,96,137,148,93,91
10953,93,118,51,28,27
10954,94,120,46,31,28
10955,94,129,93,64,50
10956,95,129,64,45,38
10957,92,122,72,33,33
10958,98,154,231,145,134
10959,97,131,117,75,67
10960,98,131,114,73,72
10961,96,126,61,41,37
10962,100,145,127,98,90
10963,97,127,75,53,47
10964,95,122,68,30,27
10965,99,130,80,59,48
10966,96,132,106,58,54
10967,93,122,95,44,36
10968,99,128,58,28,27
10969,98,131,99,67,60
10970,100,135,67,47,44
10971,96,119,41,32,27
10972,95,138,142,105,97
10973,94,125,84,47,41
10974,97,124,66,36,32
10975,96,128,90,59,49
10976,92,137,158,81,75
10977,94,122,61,34,30
10978,98,130,98,60,50
10979,39,45,6,3,3
10980,95,121,63,32,25
10981,33,39,4,4,2
10982,34,42,4,2,2
10983,34,38,1,0,0
10984,98,132,66,51,45
10985,96,128,82,56,42
10986,96,122,68,39,31
10987,96,134,90,58,53
10988,98,127,33,15,15
10989,97,126,66,38,33
10990,96,133,102,62,49
10991,97,134,109,72,62
10992,94,133,116,80,70
10993,95,130,85,53,50
10994,94,126,59,40,33
10995,96,130,91,48,43
10996,97,131,78,52,49
10997,100,126,45,23,23
10998,100,142,138,79,64
10999,92,129,125,56,54
11000,99,145,152,88,70
11001,97,136,140,72,67
11002,96,133,88,42,39
11003,100,140,97,69,62
11004,98,117,27,19,17
11005,93,121,75,40,33
11006,97,135,106,70,59
11007,93,125,66,54,48
11008,99,151,191,105,94
11009,98,126,71,42,38
11010,97,128,71,39,34
11011,100,139,148,91,74
11012,96,135,155,96,82
11013,35,43,9,4,4
11014,100,138,102,75,70
11015,98,136,142,66,58
11016,98,145,149,92,82
11017,97,125,71,56,52
11018,99,130,102,63,46
11019,93,123,68,43,36
11020,100,145,158,95,81
11021,96,131,89,53,47
11022,32,35,1,0,0
11023,33,33,0,0,0
11024,38,45,11,5,2
11025,94,130,102,68,51
11026,33,36,1,0,0
11027,92,122,44,27,27
11028,40,56,10,5,5
11029,32,36,1,1,1
11030,36,47,10,4,4
11031,36,41,1,1,1
11032,36,45,12,7,6
11033,94,121,62,37,32
11034,95,132,132,88,80
11035,99,139,132,90,78
11036,97,129,109,70,60
11037,99,144,149,101,91
11038,100,133,76,39,36
11039,96,143,183,114,91
11040,95,134,109,63,52
11041,97,126,57,38,37
11042,94,129,102,83,74
11043,94,132,121,84,77
11044,95,138,122,67,63
11045,94,134,131,92,81
11046,97,128,70,46,42
11047,92,141,159,118,109
11048,94,128,88,57,53
11050,98,141,147,82,69
11051,100,134,72,32,25
11052,97,134,102,67,58
11053,94,132,97,64,63
11054,96,127,82,58,54
11055,98,126,59,40,36
11056,98,136,109,77,63
11057,96,133,100,69,62
11058,98,130,107,66,60
11059,98,129,72,39,35
11060,99,135,97,66,53
11061,94,119,51,30,25
11062,99,124,74,30,23
11063,92,116,41,26,26
11064,94,126,77,58,54
11065,100,127,62,36,28
11066,96,127,75,34,28
11067,98,137,100,69,63
11068,96,118,38,24,21
11069,93,139,143,93,82
11070,94,136,121,79,77
11071,94,124,77,53,48
11072,98,143,156,86,78
11073,100,149,199,118,102
11074,96,129,80,54,44
11075,97,127,89,55,48
11076,97,136,106,75,65
11077,36,40,2,2,2
11078,100,130,57,32,29
11079,39,48,9,3,3
11080,93,126,62,42,39
11081,34,39,2,1,1
11082,33,42,2,0,0
11083,37,49,12,7,7
11084,36,44,8,5,5
11085,97,121,42,23,23
11086,96,125,87,39,31
11087,96,129,62,36,29
11088,97,139,143,94,79
11089,93,114,30,17,16
11090,93,112,27,15,13
11091,97,125,106,59,50
11092,97,134,121,81,67
11093,100,130,61,40,38
11094,98,132,94,54,51
11095,93,126,91,59,54
11096,97,138,164,102,88
11097,96,132,114,61,50
11098,96,131,109,55,51
11099,99,151,172,112,104
11100,95,137,152,76,61
11101,95,139,175,76,72
11102,98,136,97,69,67
11103,93,116,31,16,13
11104,95,135,138,74,69
11105,95,136,124,70,62
11106,99,136,119,74,71
11107,94,123,63,48,44
11108,94,124,69,37,34
11109,94,130,136,94,88
11110,99,135,122,59,45
11111,94,127,107,47,43
11112,96,138,104,68,64
11113,98,137,136,84,70
11114,93,137,125,90,87
11115,92,142,194,136,119
11116,92,112,49,31,26
11117,95,130,104,72,64
11118,99,125,57,40,35
11119,98,135,98,70,63
11120,96,128,86,43,40
11121,32,41,5,2,2
11122,37,44,7,4,4
11123,32,38,8,1,1
11124,37,43,0,0,0
11125,100,140,99,67,54
11126,36,46,7,3,3
11127,31,37,2,2,2
11128,36,47,15,5,4
11129,34,39,2,1,1
11130,33,42,2,0,0
11131,36,46,4,3,3
11132,95,133,128,79,59
11133,93,127,74,44,39
11134,91,116,44,34,32
11135,95,129,81,56,51
11136,98,122,60,29,27
11137,95,126,64,41,39
11138,100,129,103,49,40
11139,98,124,86,56,50
11140,98,138,98,67,56
11141,95,133,143,69,66
11142,99,144,133,76,73
11143,98,135,143,77,69
11144,92,136,113,64,62
11145,99,140,112,70,65
11146,99,127,64,39,31
11147,100,126,31,21,19
11148,99,138,116,73,70
11149,100,136,116,68,63
11150,99,133,107,64,62
11151,92,121,102,61,53
11153,99,130,42,26,25
11154,95,134,99,65,60
11155,99,125,73,51,45
11156,98,117,36,24,20
11157,100,138,92,55,46
11158,94,120,49,32,29
11159,93,119,47,27,24
11160,100,122,38,28,24
11161,99,120,46,29,23
11162,100,136,81,47,41
11163,38,50,16,5,4
11164,40,49,6,2,2
11165,39,51,9,7,4
11166,34,43,7,2,2
11167,37,48,9,6,6
11168,34,40,1,1,0
11169,99,128,61,37,35
11170,33,42,2,0,0
11171,35,40,2,1,1
11172,41,51,12,9,8
11173,41,49,6,4,3
11174,91,117,53,38,34
11175,94,114,21,12,11
11176,100,138,134,63,59
11177,98,131,72,48,45
11178,95,137,161,105,91
11179,99,123,64,42,35
11180,34,34,0,0,0
11181,95,141,173,90,80
11182,99,129,107,61,52
11186,93,128,114,61,54
11187,98,128,70,48,44
11188,99,134,88,60,55
11189,94,133,114,69,52
11190,92,130,128,88,76
11191,100,129,42,27,22
11192,92,111,38,25,24
11193,93,120,72,43,39
11194,100,127,78,45,42
11195,93,130,75,45,44
11196,100,121,27,15,14
11197,92,122,70,48,47
11198,98,136,103,59,56
11200,93,124,50,31,30
11201,99,136,107,85,75
11202,32,38,1,1,1
11203,100,131,81,48,42
11204,99,143,134,83,69
11205,94,131,111,65,59
11206,91,126,129,73,60
11207,34,38,1,0,0
